Timestamp,miners-revenue
2020-08-25 00:00:00,10414543.565818902
2020-08-26 00:00:00,11345447.778234858
2020-08-27 00:00:00,10690122.01226198
2020-08-28 00:00:00,13003916.081702596
2020-08-29 00:00:00,11257775.012961268
2020-08-30 00:00:00,9959939.36462156
2020-08-31 00:00:00,12191565.474340877
2020-09-01 00:00:00,12943722.052071035
2020-09-02 00:00:00,12071209.204979686
2020-09-03 00:00:00,10387319.325323954
2020-09-04 00:00:00,10521917.64225536
2020-09-05 00:00:00,10426131.583986409
2020-09-06 00:00:00,10418304.66587639
2020-09-07 00:00:00,12203310.681068864
2020-09-08 00:00:00,10676168.86571476
2020-09-09 00:00:00,10385265.13427389
2020-09-10 00:00:00,11342158.755076
2020-09-11 00:00:00,9984827.136857176
2020-09-12 00:00:00,11755971.409291402
2020-09-13 00:00:00,11038733.637861196
2020-09-14 00:00:00,12485219.771708764
2020-09-15 00:00:00,11329376.27027292
2020-09-16 00:00:00,11397006.21477204
2020-09-17 00:00:00,12881875.598747488
2020-09-18 00:00:00,12027086.744657055
2020-09-19 00:00:00,10777756.114914745
2020-09-20 00:00:00,10041684.798421945
2020-09-21 00:00:00,10351909.518035322
2020-09-22 00:00:00,9208013.41541779
2020-09-23 00:00:00,10252434.95536237
2020-09-24 00:00:00,9928235.838903904
2020-09-25 00:00:00,12502201.347978113
2020-09-26 00:00:00,10759364.728825692
2020-09-27 00:00:00,10713359.143363992
2020-09-28 00:00:00,9531618.970526235
2020-09-29 00:00:00,10337349.261857346
2020-09-30 00:00:00,11484361.336782591
2020-10-01 00:00:00,9416443.242984341
2020-10-02 00:00:00,10232863.851096012
2020-10-03 00:00:00,10855303.17414383
2020-10-04 00:00:00,11055916.218426451
2020-10-05 00:00:00,10710768.428353487
2020-10-06 00:00:00,10054284.607074086
2020-10-07 00:00:00,11193916.28524024
2020-10-08 00:00:00,12084850.912867788
2020-10-09 00:00:00,10965183.362031737
2020-10-10 00:00:00,11127194.8560519
2020-10-11 00:00:00,10659930.880493835
2020-10-12 00:00:00,11515021.100733979
2020-10-13 00:00:00,12872175.626639746
2020-10-14 00:00:00,11605343.496273927
2020-10-15 00:00:00,11814116.192273524
2020-10-16 00:00:00,11742282.088889891
2020-10-17 00:00:00,11674223.51603316
2020-10-18 00:00:00,8982105.736832837
2020-10-19 00:00:00,9776921.35454538
2020-10-20 00:00:00,11710523.407490088
2020-10-21 00:00:00,11562043.137415789
2020-10-22 00:00:00,13585268.793336762
2020-10-23 00:00:00,12640081.09752187
2020-10-24 00:00:00,13768787.568247974
2020-10-25 00:00:00,10397996.375269836
2020-10-26 00:00:00,10435984.482452529
2020-10-27 00:00:00,10871089.34394712
2020-10-28 00:00:00,11446509.259696554
2020-10-29 00:00:00,12458484.387886178
2020-10-30 00:00:00,12828892.041338578
2020-10-31 00:00:00,13341986.845960088
2020-11-01 00:00:00,13377441.175498055
2020-11-02 00:00:00,10902576.25650482
2020-11-03 00:00:00,15826226.373946056
2020-11-04 00:00:00,16641138.126188194
2020-11-05 00:00:00,20893224.438920554
2020-11-06 00:00:00,18889243.164551694
2020-11-07 00:00:00,16132958.559332216
2020-11-08 00:00:00,15148276.024686076
2020-11-09 00:00:00,20216887.388651714
2020-11-10 00:00:00,16459647.090100147
2020-11-11 00:00:00,16020485.034676496
2020-11-12 00:00:00,17804675.564513773
2020-11-13 00:00:00,16032046.443972783
2020-11-14 00:00:00,15597257.884330552
2020-11-15 00:00:00,15662707.440931926
2020-11-16 00:00:00,17711414.833960325
2020-11-17 00:00:00,18324639.99735234
2020-11-18 00:00:00,21194109.321156435
2020-11-19 00:00:00,16988027.064900875
2020-11-20 00:00:00,20641618.88821196
2020-11-21 00:00:00,20655875.924064286
2020-11-22 00:00:00,20906345.739519313
2020-11-23 00:00:00,18011288.3905691
2020-11-24 00:00:00,17683648.930801246
2020-11-25 00:00:00,20363512.95999495
2020-11-26 00:00:00,18340061.78604947
2020-11-27 00:00:00,17988301.561259545
2020-11-28 00:00:00,17630656.51384634
2020-11-29 00:00:00,18023228.15797287
2020-11-30 00:00:00,14684437.13730185
2020-12-01 00:00:00,21143567.33429405
2020-12-02 00:00:00,18291019.906802543
2020-12-03 00:00:00,21762338.78996689
2020-12-04 00:00:00,19296507.660683624
2020-12-05 00:00:00,18632287.72198453
2020-12-06 00:00:00,17217876.55490936
2020-12-07 00:00:00,19343628.017927807
2020-12-08 00:00:00,18941288.637713753
2020-12-09 00:00:00,17187411.942549206
2020-12-10 00:00:00,16448918.976491643
2020-12-11 00:00:00,16978667.126258247
2020-12-12 00:00:00,16396977.017211141
2020-12-13 00:00:00,19661607.518971115
2020-12-14 00:00:00,18516458.628991954
2020-12-15 00:00:00,18584575.835623957
2020-12-16 00:00:00,19816346.525156554
2020-12-17 00:00:00,22338873.247198086
2020-12-18 00:00:00,27241477.875482038
2020-12-19 00:00:00,25884376.309846204
2020-12-20 00:00:00,24027162.60963906
2020-12-21 00:00:00,23298120.991149504
2020-12-22 00:00:00,23995220.12075107
2020-12-23 00:00:00,26038110.232698534
2020-12-24 00:00:00,20751169.501283977
2020-12-25 00:00:00,23792132.986943312
2020-12-26 00:00:00,23722327.94400382
2020-12-27 00:00:00,27533619.89224247
2020-12-28 00:00:00,29968235.311181773
2020-12-29 00:00:00,28221057.092363108
2020-12-30 00:00:00,33896444.42080255
2020-12-31 00:00:00,33284139.091827303
2021-01-01 00:00:00,29068047.02881674
2021-01-02 00:00:00,31908499.940662753
2021-01-03 00:00:00,35922359.22404933
2021-01-04 00:00:00,39752808.81415808
2021-01-05 00:00:00,35314776.48318403
2021-01-06 00:00:00,43004565.11013959
2021-01-07 00:00:00,45226287.01495596
2021-01-08 00:00:00,42358095.25666046
2021-01-09 00:00:00,40693122.11401789
2021-01-10 00:00:00,43171347.77742759
2021-01-11 00:00:00,37697672.105572425
2021-01-12 00:00:00,38534703.86316562
2021-01-13 00:00:00,37493720.35220138
2021-01-14 00:00:00,42518141.3229426
2021-01-15 00:00:00,41733817.69406035
2021-01-16 00:00:00,38126679.70239878
2021-01-17 00:00:00,31937013.5207863
2021-01-18 00:00:00,36250411.753908925
2021-01-19 00:00:00,38439879.37535342
2021-01-20 00:00:00,34297105.93950238
2021-01-21 00:00:00,30287474.72314571
2021-01-22 00:00:00,31865792.143227555
2021-01-23 00:00:00,33751644.506897256
2021-01-24 00:00:00,30284997.15879116
2021-01-25 00:00:00,33137293.923932903
2021-01-26 00:00:00,35209827.729441255
2021-01-27 00:00:00,30148573.701184303
2021-01-28 00:00:00,32031715.884661224
2021-01-29 00:00:00,39455373.63302356
2021-01-30 00:00:00,33651946.62402073
2021-01-31 00:00:00,33412205.26586177
2021-02-01 00:00:00,30096215.73409861
2021-02-02 00:00:00,38671645.45825114
2021-02-03 00:00:00,39131400.439372316
2021-02-04 00:00:00,43879560.217283756
2021-02-05 00:00:00,45671119.753917314
2021-02-06 00:00:00,45346981.332109064
2021-02-07 00:00:00,41085629.48255814
2021-02-08 00:00:00,48670642.79997875
2021-02-09 00:00:00,51636507.497528024
2021-02-10 00:00:00,49429153.26156691
2021-02-11 00:00:00,47377470.06192563
2021-02-12 00:00:00,53308083.0824142
2021-02-13 00:00:00,53952453.191675015
2021-02-14 00:00:00,50339561.18150959
2021-02-15 00:00:00,51761591.27857075
2021-02-16 00:00:00,42832906.95827337
2021-02-17 00:00:00,51285528.64317585
2021-02-18 00:00:00,53678746.908786446
2021-02-19 00:00:00,59244126.437538244
2021-02-20 00:00:00,59691256.6875985
2021-02-21 00:00:00,57635434.78941177
2021-02-22 00:00:00,52905473.90020501
2021-02-23 00:00:00,48487887.64094238
2021-02-24 00:00:00,59746178.57906681
2021-02-25 00:00:00,57792548.4154015
2021-02-26 00:00:00,47395143.797322005
2021-02-27 00:00:00,51148405.64582984
2021-02-28 00:00:00,40396048.67600178
2021-03-01 00:00:00,44513744.099418715
2021-03-02 00:00:00,50567917.70753806
2021-03-03 00:00:00,55147754.83271214
2021-03-04 00:00:00,45722350.32302363
2021-03-05 00:00:00,49815984.01444393
2021-03-06 00:00:00,49711918.89213497
2021-03-07 00:00:00,49451162.50304934
2021-03-08 00:00:00,53803631.21964566
2021-03-09 00:00:00,52888356.46482327
2021-03-10 00:00:00,57652864.476403445
2021-03-11 00:00:00,52736912.574518405
2021-03-12 00:00:00,60000114.24336446
2021-03-13 00:00:00,59410978.32581383
2021-03-14 00:00:00,64756375.034695014
2021-03-15 00:00:00,59673362.68696073
2021-03-16 00:00:00,57657199.41954258
2021-03-17 00:00:00,54456146.879519716
2021-03-18 00:00:00,64386085.97207126
2021-03-19 00:00:00,61617467.94631133
2021-03-20 00:00:00,61522483.4952451
2021-03-21 00:00:00,60066262.67738397
2021-03-22 00:00:00,58540676.97897906
2021-03-23 00:00:00,60904323.71943131
2021-03-24 00:00:00,56905120.7290735
2021-03-25 00:00:00,55913485.57796882
2021-03-26 00:00:00,49554041.05561001
2021-03-27 00:00:00,59212965.29536148
2021-03-28 00:00:00,58772016.35476238
2021-03-29 00:00:00,59732041.28817989
2021-03-30 00:00:00,58978791.97986809
2021-03-31 00:00:00,63698731.011946015
2021-04-01 00:00:00,58722692.65813852
2021-04-02 00:00:00,57243512.862984665
2021-04-03 00:00:00,54056516.12378918
2021-04-04 00:00:00,56501558.977773495
2021-04-05 00:00:00,62213130.42119343
2021-04-06 00:00:00,58865753.6739137
2021-04-07 00:00:00,61699929.39559078
2021-04-08 00:00:00,53025106.53857864
2021-04-09 00:00:00,62936805.508286126
2021-04-10 00:00:00,64092742.42249997
2021-04-11 00:00:00,58799840.659562446
2021-04-12 00:00:00,59662203.17826638
2021-04-13 00:00:00,61441759.0375718
2021-04-14 00:00:00,63141327.402798735
2021-04-15 00:00:00,80172244.97007681
2021-04-16 00:00:00,48356808.52401327
2021-04-17 00:00:00,45028087.58663974
2021-04-18 00:00:00,57721965.5233542
2021-04-19 00:00:00,47180246.47068432
2021-04-20 00:00:00,62004693.81146113
2021-04-21 00:00:00,49225543.81325493
2021-04-22 00:00:00,64293952.906998485
2021-04-23 00:00:00,55567384.88797259
2021-04-24 00:00:00,53877732.96517578
2021-04-25 00:00:00,49453312.869487576
2021-04-26 00:00:00,47389587.56067316
2021-04-27 00:00:00,57182089.25851064
2021-04-28 00:00:00,56029341.15713478
2021-04-29 00:00:00,48848197.60179543
2021-04-30 00:00:00,59389761.303177826
2021-05-01 00:00:00,56995422.307202466
2021-05-02 00:00:00,70637245.5046327
2021-05-03 00:00:00,71252796.33298717
2021-05-04 00:00:00,68034176.30412355
2021-05-05 00:00:00,61161963.09240894
2021-05-06 00:00:00,66659326.27502956
2021-05-07 00:00:00,71663298.61460015
2021-05-08 00:00:00,67678884.92096624
2021-05-09 00:00:00,71465404.01503558
2021-05-10 00:00:00,71072062.4963203
2021-05-11 00:00:00,64607298.400094174
2021-05-12 00:00:00,64585949.4848341
2021-05-13 00:00:00,53650242.51126909
2021-05-14 00:00:00,45652932.824427664
2021-05-15 00:00:00,41386831.59001042
2021-05-16 00:00:00,41709082.876608536
2021-05-17 00:00:00,36875391.36590077
2021-05-18 00:00:00,30628667.240716435
2021-05-19 00:00:00,36558890.15030742
2021-05-20 00:00:00,33135536.43756745
2021-05-21 00:00:00,31984319.396481585
2021-05-22 00:00:00,31076144.881794974
2021-05-23 00:00:00,28944158.98421438
2021-05-24 00:00:00,32668797.23653627
2021-05-25 00:00:00,32577927.94728843
2021-05-26 00:00:00,32976616.14112848
2021-05-27 00:00:00,30872457.374978814
2021-05-28 00:00:00,29892496.4361271
2021-05-29 00:00:00,27237217.139367037
2021-05-30 00:00:00,33235125.091146626
2021-05-31 00:00:00,33914623.681255355
2021-06-01 00:00:00,34238305.81555942
2021-06-02 00:00:00,41033277.7360982
2021-06-03 00:00:00,37237145.28549553
2021-06-04 00:00:00,32433139.613245476
2021-06-05 00:00:00,31004148.542508267
2021-06-06 00:00:00,34551597.29480198
2021-06-07 00:00:00,32065211.206185155
2021-06-08 00:00:00,31680869.696719125
2021-06-09 00:00:00,29082024.72863661
2021-06-10 00:00:00,28990968.607225362
2021-06-11 00:00:00,25753794.507168025
2021-06-12 00:00:00,31189778.559382275
2021-06-13 00:00:00,31382108.55365283
2021-06-14 00:00:00,36421303.120417744
2021-06-15 00:00:00,34465050.9411636
2021-06-16 00:00:00,31780141.800057426
2021-06-17 00:00:00,32585835.143843785
2021-06-18 00:00:00,29858234.31511843
2021-06-19 00:00:00,23856840.00185822
2021-06-20 00:00:00,23743052.0992393
2021-06-21 00:00:00,23126700.279965036
2021-06-22 00:00:00,19804046.130290017
2021-06-23 00:00:00,23621428.331087295
2021-06-24 00:00:00,23766132.38608606
2021-06-25 00:00:00,24364896.164727684
2021-06-26 00:00:00,18459502.48536148
2021-06-27 00:00:00,13064509.932234002
2021-06-28 00:00:00,20581265.559633788
2021-06-29 00:00:00,21860395.240822982
2021-06-30 00:00:00,21597056.01010785
2021-07-01 00:00:00,22482193.59954811
2021-07-02 00:00:00,20787750.55088921
2021-07-03 00:00:00,29286315.156302497
2021-07-04 00:00:00,26850966.694825143
2021-07-05 00:00:00,29781454.423735674
2021-07-06 00:00:00,31922406.81313202
2021-07-07 00:00:00,27871474.456535358
2021-07-08 00:00:00,29946768.12842675
2021-07-09 00:00:00,28042394.08723746
2021-07-10 00:00:00,34562838.34397255
2021-07-11 00:00:00,27450462.488367923
2021-07-12 00:00:00,27887294.46842595
2021-07-13 00:00:00,28926080.150108404
2021-07-14 00:00:00,35713899.102159716
2021-07-15 00:00:00,26360965.372066207
2021-07-16 00:00:00,30312671.303400345
2021-07-17 00:00:00,28583415.04251025
2021-07-18 00:00:00,28985344.268370077
2021-07-19 00:00:00,33665753.26013767
2021-07-20 00:00:00,23622405.807595752
2021-07-21 00:00:00,28599770.53082254
2021-07-22 00:00:00,32359585.956606735
2021-07-23 00:00:00,27972459.84596659
2021-07-24 00:00:00,33022007.456692234
2021-07-25 00:00:00,33196893.294046123
2021-07-26 00:00:00,36493145.8849538
2021-07-27 00:00:00,40625844.53592668
2021-07-28 00:00:00,39723886.333062276
2021-07-29 00:00:00,40901817.89725001
2021-07-30 00:00:00,42087445.1906185
2021-07-31 00:00:00,41621939.121906385
2021-08-01 00:00:00,40874038.11368588
2021-08-02 00:00:00,35937889.12802676
2021-08-03 00:00:00,41637592.37890438
2021-08-04 00:00:00,33520445.171270356
2021-08-05 00:00:00,39935192.170622125
2021-08-06 00:00:00,41573126.86150505
2021-08-07 00:00:00,45850268.790412456
2021-08-08 00:00:00,44179354.81712923
2021-08-09 00:00:00,43228448.21630561
2021-08-10 00:00:00,48233368.67053298
2021-08-11 00:00:00,42939210.622138664
2021-08-12 00:00:00,42929376.7834287
2021-08-13 00:00:00,42018438.48174473
2021-08-14 00:00:00,48765927.53500252
2021-08-15 00:00:00,53211493.46389551
2021-08-16 00:00:00,47962042.2573277
2021-08-17 00:00:00,51238797.93256642
2021-08-18 00:00:00,38733931.86284885
2021-08-19 00:00:00,44064382.99067613
2021-08-20 00:00:00,48449546.18566341
2021-08-21 00:00:00,52705962.505506665
2021-08-22 00:00:00,50723143.42981716
2021-08-23 00:00:00,62783444.839141734
2021-08-24 00:00:00,48446097.43704099
2021-08-25 00:00:00,48840322.24348587
2021-08-26 00:00:00,44344740.93695561
2021-08-27 00:00:00,44045251.69675718
2021-08-28 00:00:00,43653820.949328326
2021-08-29 00:00:00,48550300.09798564
2021-08-30 00:00:00,41207632.496016696
2021-08-31 00:00:00,43189750.75463795
2021-09-01 00:00:00,41665458.82355731
2021-09-02 00:00:00,47307177.29767034
2021-09-03 00:00:00,47116728.859512806
2021-09-04 00:00:00,49149539.307197995
2021-09-05 00:00:00,52134864.51670021
2021-09-06 00:00:00,57266555.76617543
2021-09-07 00:00:00,50271634.77666399
2021-09-08 00:00:00,41770433.46465715
2021-09-09 00:00:00,40368816.125831656
2021-09-10 00:00:00,39761194.02916377
2021-09-11 00:00:00,42455401.022459485
2021-09-12 00:00:00,42869858.34315411
2021-09-13 00:00:00,45344744.03230823
2021-09-14 00:00:00,49469863.80813275
2021-09-15 00:00:00,43026873.39652887
2021-09-16 00:00:00,41447857.65982055
2021-09-17 00:00:00,45000740.70677981
2021-09-18 00:00:00,47817679.60133659
2021-09-19 00:00:00,48131991.96049828
2021-09-20 00:00:00,46493150.405059814
2021-09-21 00:00:00,33328734.036510628
2021-09-22 00:00:00,36087715.34087247
2021-09-23 00:00:00,46022168.07568965
2021-09-24 00:00:00,40572791.526409164
2021-09-25 00:00:00,38679199.26482163
2021-09-26 00:00:00,38084247.824875385
2021-09-27 00:00:00,43218816.609998696
2021-09-28 00:00:00,40399023.488103874
2021-09-29 00:00:00,34503900.23399902
2021-09-30 00:00:00,46789306.0477054
2021-10-01 00:00:00,40884975.737541296
2021-10-02 00:00:00,56739068.277852364
2021-10-03 00:00:00,45436120.54418755
2021-10-04 00:00:00,47639372.834770404
2021-10-05 00:00:00,52076953.33832859
2021-10-06 00:00:00,43942894.697324865
2021-10-07 00:00:00,49405388.008102894
2021-10-08 00:00:00,41966394.782137804
2021-10-09 00:00:00,52134455.4356277
2021-10-10 00:00:00,55625852.15177321
2021-10-11 00:00:00,52898159.498963125
2021-10-12 00:00:00,48626582.2756845
2021-10-13 00:00:00,60196305.44825861
2021-10-14 00:00:00,51775839.05997654
2021-10-15 00:00:00,54670343.84247817
2021-10-16 00:00:00,51917022.70940908
2021-10-17 00:00:00,61555796.558050446
2021-10-18 00:00:00,58173901.823325954
2021-10-19 00:00:00,61804734.85684274
2021-10-20 00:00:00,61742492.207179874
2021-10-21 00:00:00,60807152.14749298
2021-10-22 00:00:00,63205405.89871215
2021-10-23 00:00:00,56004608.352318116
2021-10-24 00:00:00,58596760.65179703
2021-10-25 00:00:00,74417752.58679873
2021-10-26 00:00:00,59364122.89428637
2021-10-27 00:00:00,59080371.713124186
2021-10-28 00:00:00,58309865.54726451
