Timestamp,n-payments-per-block
2020-02-04 00:00:00,3638.060606060606
2020-02-05 00:00:00,3448.723270440252
2020-02-06 00:00:00,3638.762962962963
2020-02-07 00:00:00,3741.5539568345325
2020-02-08 00:00:00,3525.0071942446043
2020-02-09 00:00:00,3083.0196078431372
2020-02-10 00:00:00,3817.7131147540986
2020-02-11 00:00:00,3773.608108108108
2020-02-12 00:00:00,3765.169014084507
2020-02-13 00:00:00,3774.3900709219856
2020-02-14 00:00:00,3774.2074074074076
2020-02-15 00:00:00,3572.8028169014083
2020-02-16 00:00:00,3160.1197183098593
2020-02-17 00:00:00,3368.235668789809
2020-02-18 00:00:00,3444.04
2020-02-19 00:00:00,3716.673758865248
2020-02-20 00:00:00,3986.126984126984
2020-02-21 00:00:00,3414.1363636363635
2020-02-22 00:00:00,3302.7837837837837
2020-02-23 00:00:00,3061.8521126760565
2020-02-24 00:00:00,3637.822695035461
2020-02-25 00:00:00,3624.3611111111113
2020-02-26 00:00:00,3842.529411764706
2020-02-27 00:00:00,3558.877551020408
2020-02-28 00:00:00,3613.9240506329115
2020-02-29 00:00:00,3435.2302158273383
2020-03-01 00:00:00,2719.8870056497176
2020-03-02 00:00:00,3620.55033557047
2020-03-03 00:00:00,3508.549019607843
2020-03-04 00:00:00,3333.4850299401196
2020-03-05 00:00:00,3301.6196319018404
2020-03-06 00:00:00,3421.9870967741936
2020-03-07 00:00:00,3124.165605095541
2020-03-08 00:00:00,2973.746835443038
2020-03-09 00:00:00,3636.4733333333334
2020-03-10 00:00:00,4033.030303030303
2020-03-11 00:00:00,3931.655462184874
2020-03-12 00:00:00,3992.655629139073
2020-03-13 00:00:00,4382.728
2020-03-14 00:00:00,3991.328125
2020-03-15 00:00:00,3395.714285714286
2020-03-16 00:00:00,4194.27731092437
2020-03-17 00:00:00,4293.349593495935
2020-03-18 00:00:00,4422.18
2020-03-19 00:00:00,4614.130841121495
2020-03-20 00:00:00,4774.577981651376
2020-03-21 00:00:00,3657.3306451612902
2020-03-22 00:00:00,3082.0078740157483
2020-03-23 00:00:00,4230.589285714285
2020-03-24 00:00:00,3768.2348484848485
2020-03-25 00:00:00,4568.652173913043
2020-03-26 00:00:00,3248.61875
2020-03-27 00:00:00,3268.8064516129034
2020-03-28 00:00:00,3367.866666666667
2020-03-29 00:00:00,2790.0794701986756
2020-03-30 00:00:00,3423.4149659863947
2020-03-31 00:00:00,3281.1761006289307
2020-04-01 00:00:00,3314.849673202614
2020-04-02 00:00:00,3502.0392156862745
2020-04-03 00:00:00,3857.3257575757575
2020-04-04 00:00:00,2936.6751592356686
2020-04-05 00:00:00,2437.2742857142857
2020-04-06 00:00:00,3975.28125
2020-04-07 00:00:00,3301.7440476190477
2020-04-08 00:00:00,3600.222222222222
2020-04-09 00:00:00,3313.6103896103896
2020-04-10 00:00:00,3180.877300613497
2020-04-11 00:00:00,2851.4591194968552
2020-04-12 00:00:00,2712.503267973856
2020-04-13 00:00:00,3021.847953216374
2020-04-14 00:00:00,3213.2261904761904
2020-04-15 00:00:00,3414.4852071005917
2020-04-16 00:00:00,3853.3246753246754
2020-04-17 00:00:00,4166.944881889764
2020-04-18 00:00:00,3477.974683544304
2020-04-19 00:00:00,3118.5131578947367
2020-04-20 00:00:00,3654.3788819875776
2020-04-21 00:00:00,3824.2953020134228
2020-04-22 00:00:00,4061.648854961832
2020-04-23 00:00:00,4213.894366197183
2020-04-24 00:00:00,4125.944444444444
2020-04-25 00:00:00,3802.845588235294
2020-04-26 00:00:00,3395.693430656934
2020-04-27 00:00:00,4081.2624113475176
2020-04-28 00:00:00,3900.948051948052
2020-04-29 00:00:00,4272.503448275862
2020-04-30 00:00:00,4602.674074074074
2020-05-01 00:00:00,4453.801418439716
2020-05-02 00:00:00,3675.4662162162163
2020-05-03 00:00:00,3099.440476190476
2020-05-04 00:00:00,3799.46835443038
2020-05-05 00:00:00,3784.5886075949365
2020-05-06 00:00:00,3977.2012987012986
2020-05-07 00:00:00,4338.843537414966
2020-05-08 00:00:00,4487.496350364963
2020-05-09 00:00:00,4276.39705882353
2020-05-10 00:00:00,3164.1117647058823
2020-05-11 00:00:00,3826.5987261146497
2020-05-12 00:00:00,4305.280821917808
2020-05-13 00:00:00,4726.663865546218
2020-05-14 00:00:00,4691.850877192983
2020-05-15 00:00:00,4714.968
2020-05-16 00:00:00,4319.6984126984125
2020-05-17 00:00:00,4431.588235294118
2020-05-18 00:00:00,4311.4140625
2020-05-19 00:00:00,4506.391304347826
2020-05-20 00:00:00,4729.069565217392
2020-05-21 00:00:00,4399.213740458015
2020-05-22 00:00:00,4877.738738738739
2020-05-23 00:00:00,4257.042016806723
2020-05-24 00:00:00,3606.853448275862
2020-05-25 00:00:00,4056.216
2020-05-26 00:00:00,4370.959677419355
2020-05-27 00:00:00,3980.057971014493
2020-05-28 00:00:00,4296.267175572519
2020-05-29 00:00:00,4285.5905511811025
2020-05-30 00:00:00,3337.75641025641
2020-05-31 00:00:00,3123.213333333333
2020-06-01 00:00:00,4259.492537313433
2020-06-02 00:00:00,4538.53488372093
2020-06-03 00:00:00,4256.517985611511
2020-06-04 00:00:00,3858.7880794701987
2020-06-05 00:00:00,3359.832402234637
2020-06-06 00:00:00,2680.780612244898
2020-06-07 00:00:00,2892.4088050314467
2020-06-08 00:00:00,3585.067901234568
2020-06-09 00:00:00,3728.19375
2020-06-10 00:00:00,3674.4146341463415
2020-06-11 00:00:00,3399.6486486486488
2020-06-12 00:00:00,3656.435582822086
2020-06-13 00:00:00,3290.1202531645567
2020-06-14 00:00:00,2888.329411764706
2020-06-15 00:00:00,4110.652173913043
2020-06-16 00:00:00,4176.44
2020-06-17 00:00:00,4474.384057971014
2020-06-18 00:00:00,4386.685483870968
2020-06-19 00:00:00,4393.894366197183
2020-06-20 00:00:00,3885.5766423357663
2020-06-21 00:00:00,3135.780821917808
2020-06-22 00:00:00,3916.188811188811
2020-06-23 00:00:00,4112.341772151899
2020-06-24 00:00:00,4167.884892086331
2020-06-25 00:00:00,4154.510638297872
2020-06-26 00:00:00,3715.4024390243903
2020-06-27 00:00:00,3758.050724637681
2020-06-28 00:00:00,3181.7933333333335
2020-06-29 00:00:00,3960.8758620689655
2020-06-30 00:00:00,3922.3061224489797
2020-07-01 00:00:00,4303.29012345679
2020-07-02 00:00:00,3853.7256097560976
2020-07-03 00:00:00,3846.7730061349694
2020-07-04 00:00:00,3453.7898089171977
2020-07-05 00:00:00,2975.134969325153
2020-07-06 00:00:00,4027.6688311688313
2020-07-07 00:00:00,4034.9378881987577
2020-07-08 00:00:00,4257.635761589404
2020-07-09 00:00:00,4035.8048780487807
2020-07-10 00:00:00,3979.111801242236
2020-07-11 00:00:00,3681.108974358974
2020-07-12 00:00:00,3274.815789473684
2020-07-13 00:00:00,3994.265306122449
2020-07-14 00:00:00,4673.513888888889
2020-07-15 00:00:00,4506.579710144928
2020-07-16 00:00:00,4829.235294117647
2020-07-17 00:00:00,4872.983050847458
2020-07-18 00:00:00,4487.653846153846
2020-07-19 00:00:00,3858.4809160305344
2020-07-20 00:00:00,4157.304964539007
2020-07-21 00:00:00,4909.112
2020-07-22 00:00:00,4796.305555555556
2020-07-23 00:00:00,4744.198529411765
2020-07-24 00:00:00,4319.211180124224
2020-07-25 00:00:00,4088.0915492957747
2020-07-26 00:00:00,3526.474683544304
2020-07-27 00:00:00,4278.3892617449665
2020-07-28 00:00:00,4682.11724137931
2020-07-29 00:00:00,4566.209459459459
2020-07-30 00:00:00,4768.059259259259
2020-07-31 00:00:00,4522.901960784314
2020-08-01 00:00:00,4404.56204379562
2020-08-02 00:00:00,4139.141843971631
2020-08-03 00:00:00,4058.1481481481483
2020-08-04 00:00:00,4550.662068965517
2020-08-05 00:00:00,4682.139534883721
2020-08-06 00:00:00,4561.878205128205
2020-08-07 00:00:00,4390.5328947368425
2020-08-08 00:00:00,4128.683098591549
2020-08-09 00:00:00,3373.4358974358975
2020-08-10 00:00:00,4654
2020-08-11 00:00:00,4518.805194805195
2020-08-12 00:00:00,4418.541401273886
2020-08-13 00:00:00,4478.047619047619
2020-08-14 00:00:00,4297.407185628743
2020-08-15 00:00:00,4072.224358974359
2020-08-16 00:00:00,3624.8881578947367
2020-08-17 00:00:00,4888.24
