Timestamp,n-payments-per-block,miners-revenue,trade-volume,avg-block-size,n-unique-addresses,difficulty,hash-rate
8/9/2021 0:00,3749,43228448,424351429,1.125952382,605994,14500000000000,112417045
8/10/2021 0:00,3608,48233369,673221004,0.98985457,639596,14500000000000,113343559
8/11/2021 0:00,4051,42939211,341739412,1.108843374,520081,14500000000000,112931775
8/12/2021 0:00,3807,42929377,357102155,1.030409874,474649,14500000000000,114064181
8/13/2021 0:00,4340,42018438,364203587,1.243908021,628859,15300000000000,113137667
8/14/2021 0:00,3077,48765928,413817979,0.764561226,618951,15600000000000,112222868
8/15/2021 0:00,2489,53211493,289525608,0.823579588,604474,15600000000000,113148143
8/16/2021 0:00,3665,47962042,238769871,1.105397012,613135,15600000000000,116988411
8/17/2021 0:00,3405,51238798,328414270,1.141141134,676861,15600000000000,119126462
8/18/2021 0:00,4229,38733932,391450533,1.248408874,555440,15600000000000,121141397
8/19/2021 0:00,3773,44064383,318619550,1.114092584,474281,15600000000000,120921930
8/20/2021 0:00,4050,48449546,334784600,1.152746675,648964,15600000000000,122389630
8/21/2021 0:00,3156,52705963,393922039,0.842739371,637990,15600000000000,124611387
8/22/2021 0:00,2742,50723143,293309782,0.83821425,636566,15600000000000,125274213
8/23/2021 0:00,3082,62783445,175696197,0.928536898,625141,15600000000000,123285734
8/24/2021 0:00,3926,48446097,347662894,1.135454006,619412,15600000000000,127262693
8/25/2021 0:00,3792,48840322,329218454,0.960131463,538074,16400000000000,125274213
8/26/2021 0:00,4115,44344741,308193605,1.019037205,474721,17600000000000,129030252
8/27/2021 0:00,4104,44045252,350695648,1.025525534,591561,17600000000000,130281221
8/28/2021 0:00,3732,43653821,314537379,0.933237397,656399,17600000000000,130869363
8/29/2021 0:00,2943,48550300,127683989,0.849401571,682571,17600000000000,129727331
8/30/2021 0:00,4220,41207633,185179756,1.178416407,714181,17600000000000,131124515
8/31/2021 0:00,4399,43189751,243698082,1.141913701,686568,17600000000000,126249209
9/1/2021 0:00,4757,41665459,261861262,1.256872029,574763,17600000000000,127249993
9/2/2021 0:00,4569,47307177,295404213,1.258125812,506792,17600000000000,125718040
9/3/2021 0:00,4478,47116729,333198224,1.2684945,627019,17600000000000,126093318
9/4/2021 0:00,3600,49149539,364637471,0.886053858,662890,17600000000000,126343503
9/5/2021 0:00,2967,52134865,190864423,0.812051756,653910,17600000000000,128094799
9/6/2021 0:00,3446,57266556,205763894,1.087901,691292,17600000000000,129095540
9/7/2021 0:00,4155,50271635,345881389,1.140718497,640477,17600000000000,133723965
9/8/2021 0:00,4436,41770433,984208204,1.125560697,552535,18400000000000,134849799
9/9/2021 0:00,4869,40368816,440223166,1.192685431,495873,18400000000000,136270749
9/10/2021 0:00,4515,39761194,315266288,1.19447636,609049,18400000000000,135548079
9/11/2021 0:00,3648,42455401,348659558,1.082964554,646621,18400000000000,134819727
9/12/2021 0:00,3252,42869858,133023638,0.835119109,654103,18400000000000,134785023
9/13/2021 0:00,3605,45344744,137153005,1.050338767,673139,18400000000000,133493711
9/14/2021 0:00,3634,49469864,398357110,1.037876732,652602,18400000000000,132770954
9/15/2021 0:00,4390,43026873,260550304,1.331678662,561878,18400000000000,135601927
9/16/2021 0:00,4741,41447858,241115252,1.506390096,501580,18400000000000,135613292
9/17/2021 0:00,4275,45000741,265469578,1.224006599,645684,18400000000000,135482517
9/18/2021 0:00,3521,47817680,233662731,0.955009994,596757,18400000000000,136921038
9/19/2021 0:00,3057,48131992,171820050,0.770383031,645903,18400000000000,137836460
9/20/2021 0:00,3767,46493150,135623203,1.214339067,642773,18400000000000,139536530
9/21/2021 0:00,4640,33328734,605141090,1.220175537,679045,18600000000000,140190404
9/22/2021 0:00,4592,36087715,726831469,1.23450309,536442,19000000000000,134495824
9/23/2021 0:00,3771,46022168,355516149,1.016578461,494512,19000000000000,134003917
9/24/2021 0:00,4452,40572792,369977053,1.205603176,613346,19000000000000,138478903
9/25/2021 0:00,3623,38679199,594658891,0.84045934,620834,19000000000000,139221878
9/26/2021 0:00,3444,38084248,132297207,0.914658245,589252,19000000000000,138379012
9/27/2021 0:00,3750,43218817,231309917,1.051818432,706763,19000000000000,136207718
9/28/2021 0:00,3870,40399023,249740960,1.184401961,697433,19000000000000,135671903
9/29/2021 0:00,4316,34503900,275833680,1.151118546,631501,19000000000000,139902835
9/30/2021 0:00,4024,46789306,221224597,1.253955175,553275,19000000000000,139363191
10/1/2021 0:00,4834,40884976,360342502,1.237001443,650133,19000000000000,140172657
10/2/2021 0:00,3239,56739068,688291407,0.942906436,729159,19000000000000,139093368
10/3/2021 0:00,3545,45436121,184243788,0.9103214,657752,19000000000000,145029458
10/4/2021 0:00,3914,47639373,183312374,1.167222923,784172,19000000000000,146513480
10/5/2021 0:00,4250,52076953,370887916,1.274705579,689788,19900000000000,146661109
10/6/2021 0:00,4821,43942895,437607953,1.196702588,620238,19900000000000,149322866
10/7/2021 0:00,5253,49405388,869275030,1.430095348,536877,19900000000000,150290764
10/8/2021 0:00,5516,41966395,402001281,1.460428058,676676,19900000000000,147140005
10/9/2021 0:00,4028,52134455,375062388,1.289836107,673664,19900000000000,145204824
10/10/2021 0:00,3255,55625852,168430381,0.881602868,677323,19900000000000,141032003
10/11/2021 0:00,4352,52898160,294613550,1.266067712,690594,19900000000000,143257234
10/12/2021 0:00,5004,48626582,350997310,1.312662,744869,19900000000000,142823773
10/13/2021 0:00,3851,60196305,516916488,1.107308355,674026,19900000000000,138585678
10/14/2021 0:00,4840,51775839,471270462,1.33977365,559522,19900000000000,143953931
10/15/2021 0:00,5137,54670344,339375043,1.296617191,693822,19900000000000,143388852
10/16/2021 0:00,4867,51917023,825023912,1.295533406,743673,19900000000000,146355518
10/17/2021 0:00,3405,61555797,263628463,0.903351362,713105,19900000000000,143953931
10/18/2021 0:00,4421,58173902,271015043,1.212650628,765389,19900000000000,144095201
10/19/2021 0:00,4561,61804735,753842252,1.302747961,693316,20100000000000,144403298
10/20/2021 0:00,4536,61742492,594456878,1.179138664,597144,20100000000000,147578458
10/21/2021 0:00,4907,60807152,650092517,1.512783581,554996,20100000000000,144953486
10/22/2021 0:00,4256,63205406,917892846,1.168189481,704167,20100000000000,146706532
